country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","13-01-2026 14:00:00",22.08815,82.13737,NO2,25,59,33
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","13-01-2026 14:00:00",22.08815,82.13737,SO2,8,26,12
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","13-01-2026 14:00:00",28.7256504,77.2011573,PM10,140,414,286
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","13-01-2026 14:00:00",28.7256504,77.2011573,OZONE,9,131,31
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","13-01-2026 14:00:00",28.5512005,77.2735737,PM2.5,84,470,335
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","13-01-2026 14:00:00",28.5512005,77.2735737,CO,10,142,107
India,Delhi,Delhi,"DTU, Delhi - CPCB","13-01-2026 14:00:00",28.7500499,77.1112615,PM2.5,98,485,349
India,Delhi,Delhi,"Alipur, Delhi - DPCC","13-01-2026 14:00:00",28.815329,77.153010,NH3,17,25,20
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","13-01-2026 14:00:00",28.647622,77.3158090,NH3,5,10,7
India,Delhi,Delhi,"Narela, Delhi - DPCC","13-01-2026 14:00:00",28.822836,77.101981,OZONE,2,81,38
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","13-01-2026 14:00:00",28.567890,77.250515,PM10,124,500,359
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","13-01-2026 14:00:00",28.567890,77.250515,NH3,6,11,8
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","13-01-2026 14:00:00",28.567890,77.250515,CO,113,194,137
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","13-01-2026 14:00:00",28.6573814,77.1585447,CO,22,125,104
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","13-01-2026 14:00:00",28.530785,77.271255,NO2,111,290,190
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","13-01-2026 14:00:00",28.623763,77.287209,PM10,121,451,287
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","13-01-2026 14:00:00",28.674045,77.131023,PM2.5,2,500,367
India,Delhi,Delhi,"ITO, Delhi - CPCB","13-01-2026 14:00:00",28.628624,77.241060,OZONE,22,59,45
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","13-01-2026 14:00:00",28.732820,77.170633,NO2,75,124,93
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","13-01-2026 14:00:00",28.732820,77.170633,SO2,2,26,15
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","13-01-2026 14:00:00",28.5918245,77.2273074,PM2.5,65,406,291
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","13-01-2026 14:00:00",28.5918245,77.2273074,CO,28,103,80
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","13-01-2026 14:00:00",28.611281,77.237738,OZONE,3,155,46
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","13-01-2026 14:00:00",28.636429,77.201067,PM2.5,15,439,321
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","13-01-2026 14:00:00",28.636429,77.201067,PM10,90,422,286
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","13-01-2026 14:00:00",28.636429,77.201067,NH3,14,35,25
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","13-01-2026 14:00:00",28.636429,77.201067,CO,22,146,60
India,Delhi,Delhi,"Mundka, Delhi - DPCC","13-01-2026 14:00:00",28.684678,77.076574,PM10,96,500,312
India,Delhi,Delhi,"Mundka, Delhi - DPCC","13-01-2026 14:00:00",28.684678,77.076574,NO2,36,118,73
India,Delhi,Delhi,"Mundka, Delhi - DPCC","13-01-2026 14:00:00",28.684678,77.076574,CO,34,133,70
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","13-01-2026 14:00:00",28.60909,77.0325413,OZONE,22,43,28
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","13-01-2026 14:00:00",28.570173,76.933762,NO2,77,126,99
India,Delhi,Delhi,"Narela, Delhi - DPCC","13-01-2026 14:00:00",28.822836,77.101981,NO2,23,80,41
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","13-01-2026 14:00:00",23.076793,72.627874,CO,1,62,11
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","13-01-2026 14:00:00",21.613267,73.010555,PM10,76,464,225
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","13-01-2026 14:00:00",23.163798,72.677768,PM2.5,44,90,66
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","13-01-2026 14:00:00",23.163798,72.677768,PM10,126,195,150
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","13-01-2026 14:00:00",23.163798,72.677768,NH3,6,15,8
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","13-01-2026 14:00:00",23.243639,72.68994,PM10,91,149,117
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","13-01-2026 14:00:00",23.243639,72.68994,NH3,NA,NA,NA
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","13-01-2026 14:00:00",23.002657,72.591912,CO,24,50,33
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","13-01-2026 14:00:00",23.020509,72.579261,NH3,10,30,14
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","13-01-2026 14:00:00",23.016834,72.625775,CO,13,160,33
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","13-01-2026 14:00:00",23.016834,72.625775,OZONE,2,88,48
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","13-01-2026 14:00:00",23.041137,72.456691,PM2.5,NA,NA,NA
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","13-01-2026 14:00:00",23.041137,72.456691,SO2,2,22,6
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","13-01-2026 14:00:00",23.023389,72.515201,CO,10,82,21
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","13-01-2026 14:00:00",28.672342,77.315260,NH3,11,15,12
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","13-01-2026 14:00:00",28.672342,77.315260,OZONE,3,150,38
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","13-01-2026 14:00:00",22.977134,72.553024,NO2,42,173,98
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","13-01-2026 14:00:00",22.977134,72.553024,OZONE,1,91,49
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","13-01-2026 14:00:00",23.002657,72.591912,PM2.5,24,149,79
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","13-01-2026 14:00:00",28.674045,77.131023,SO2,10,28,20
India,Delhi,Delhi,"Pusa, Delhi - IMD","13-01-2026 14:00:00",28.636110,77.173332,OZONE,43,315,315
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","13-01-2026 14:00:00",28.563262,77.186937,NH3,8,12,10
India,Delhi,Delhi,"Rohini, Delhi - DPCC","13-01-2026 14:00:00",28.732528,77.119920,PM2.5,150,500,407
India,Delhi,Delhi,"Rohini, Delhi - DPCC","13-01-2026 14:00:00",28.732528,77.119920,SO2,5,18,11
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","13-01-2026 14:00:00",28.710508,77.249485,PM2.5,170,428,340
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","13-01-2026 14:00:00",28.710508,77.249485,PM10,142,355,231
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","13-01-2026 14:00:00",28.710508,77.249485,NO2,31,71,49
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","13-01-2026 14:00:00",30.379589,76.778328,NO2,20,25,22
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","13-01-2026 14:00:00",30.379589,76.778328,CO,26,44,32
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","13-01-2026 14:00:00",30.379589,76.778328,OZONE,12,38,16
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","13-01-2026 14:00:00",29.503664,75.467934,PM10,86,151,120
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","13-01-2026 14:00:00",28.422681,77.148944,PM10,116,500,302
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","13-01-2026 14:00:00",28.422681,77.148944,CO,43,133,117
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","13-01-2026 14:00:00",28.4227,77.0667,PM2.5,232,500,439
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","13-01-2026 14:00:00",28.4227,77.0667,OZONE,3,16,11
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","13-01-2026 14:00:00",28.4275,77.1465,PM10,82,424,238
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","13-01-2026 14:00:00",28.4275,77.1465,SO2,NA,NA,NA
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","13-01-2026 14:00:00",28.4275,77.1465,OZONE,4,19,12
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","13-01-2026 14:00:00",28.4501238,77.0263051,PM2.5,236,500,434
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","13-01-2026 14:00:00",28.206800,76.799700,PM2.5,132,460,360
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","13-01-2026 14:00:00",28.206800,76.799700,NO2,11,39,29
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","13-01-2026 14:00:00",28.39072,77.30059,NO2,24,27,25
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","13-01-2026 14:00:00",28.39072,77.30059,CO,10,13,12
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","13-01-2026 14:00:00",28.376058,77.315741,SO2,4,107,9
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","13-01-2026 14:00:00",28.4417,77.3217,PM2.5,222,233,225
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","13-01-2026 14:00:00",28.4417,77.3217,NH3,11,12,11
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","13-01-2026 14:00:00",28.4417,77.3217,SO2,6,6,6
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","13-01-2026 14:00:00",29.966942,76.875879,OZONE,1,33,4
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","13-01-2026 14:00:00",27.9002,76.9938,PM2.5,98,315,241
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","13-01-2026 14:00:00",28.060249,76.113115,PM2.5,87,381,256
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","13-01-2026 14:00:00",28.060249,76.113115,PM10,80,297,166
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","13-01-2026 14:00:00",28.060249,76.113115,NO2,54,87,67
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","13-01-2026 14:00:00",28.1485564,77.3320667,PM2.5,NA,NA,NA
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","13-01-2026 14:00:00",28.1485564,77.3320667,CO,18,72,36
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","13-01-2026 14:00:00",16.172806,75.659694,SO2,7,7,7
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","13-01-2026 14:00:00",15.888653,74.541751,PM2.5,28,107,46
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","13-01-2026 14:00:00",15.888653,74.541751,PM10,36,123,59
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","13-01-2026 14:00:00",15.888653,74.541751,NO2,19,93,41
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","13-01-2026 14:00:00",12.9352049,77.6814488,SO2,4,8,5
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","13-01-2026 14:00:00",12.951913,77.539784,SO2,9,26,19
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","13-01-2026 14:00:00",29.140560,75.744941,OZONE,13,119,44
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","13-01-2026 14:00:00",29.8006,76.4155,PM10,NA,NA,NA
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","13-01-2026 14:00:00",29.8006,76.4155,NH3,NA,NA,NA
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","13-01-2026 14:00:00",29.695300,77.002700,NH3,5,7,6
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","13-01-2026 14:00:00",29.966942,76.875879,PM10,117,252,172
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","13-01-2026 14:00:00",30.1480566,77.2893471,PM2.5,17,427,246
India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC","13-01-2026 14:00:00",34.06313,74.96017,PM2.5,48,76,65
India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC","13-01-2026 14:00:00",34.06313,74.96017,SO2,2,3,3
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC","13-01-2026 14:00:00",34.066206,74.819820,PM10,24,47,35
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC","13-01-2026 14:00:00",34.066206,74.819820,CO,10,21,13
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","13-01-2026 14:00:00",28.3153,76.9143,CO,1,103,65
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","13-01-2026 14:00:00",30.7057778,76.8531805555555,NO2,24,26,25
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","13-01-2026 14:00:00",28.52123,76.37138,OZONE,39,40,39
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","13-01-2026 14:00:00",29.536400,75.015800,PM2.5,73,124,94
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","13-01-2026 14:00:00",28.3419248,77.319699,SO2,3,7,5
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","13-01-2026 14:00:00",28.806223,76.141105,SO2,12,13,13
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","13-01-2026 14:00:00",28.593883,76.270653,NO2,9,21,15
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","13-01-2026 14:00:00",12.920984,77.584908,PM10,55,104,75
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","13-01-2026 14:00:00",12.920984,77.584908,OZONE,25,81,53
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","13-01-2026 14:00:00",12.7816279,77.6299145,PM2.5,42,53,48
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","13-01-2026 14:00:00",12.7816279,77.6299145,CO,50,52,52
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","13-01-2026 14:00:00",12.917348,77.622813,OZONE,17,96,63
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","13-01-2026 14:00:00",11.55358,76.55521,OZONE,14,49,33
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","13-01-2026 14:00:00",13.428828,77.731418,PM10,60,118,95
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","13-01-2026 14:00:00",13.428828,77.731418,SO2,36,48,42
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","13-01-2026 14:00:00",13.428828,77.731418,CO,5,20,6
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","13-01-2026 14:00:00",13.428828,77.731418,OZONE,23,28,24
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","13-01-2026 14:00:00",13.328028,75.797056,NH3,3,3,3
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","13-01-2026 14:00:00",14.475800,75.905200,NO2,5,32,24
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","13-01-2026 14:00:00",14.475800,75.905200,SO2,1,5,3
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","13-01-2026 14:00:00",23.142888,79.916147,NH3,2,2,2
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","13-01-2026 14:00:00",23.142888,79.916147,CO,34,120,65
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","13-01-2026 14:00:00",23.168606,79.932247,PM2.5,56,336,220
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","13-01-2026 14:00:00",23.168606,79.932247,SO2,7,18,11
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","13-01-2026 14:00:00",23.218135,79.957770,SO2,NA,NA,NA
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","13-01-2026 14:00:00",23.218135,79.957770,OZONE,64,110,88
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","13-01-2026 14:00:00",23.50016,80.23284,NO2,22,45,33
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","13-01-2026 14:00:00",23.50016,80.23284,OZONE,13,150,83
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","13-01-2026 14:00:00",24.2613009,80.7231783,PM10,NA,NA,NA
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","13-01-2026 14:00:00",10.073232,76.302765,SO2,1,1,1
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","13-01-2026 14:00:00",11.875000,75.373200,SO2,7,9,8
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","13-01-2026 14:00:00",11.875000,75.373200,CO,17,20,19
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","13-01-2026 14:00:00",8.8787,76.6073,NO2,8,10,9
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","13-01-2026 14:00:00",8.8787,76.6073,SO2,2,3,2
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","13-01-2026 14:00:00",8.8787,76.6073,CO,14,17,15
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","13-01-2026 14:00:00",8.563700,76.886500,SO2,1,16,9
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","13-01-2026 14:00:00",8.5149093,76.9435879,PM2.5,8,500,50
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","13-01-2026 14:00:00",15.459706,75.008381,NO2,22,22,22
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","13-01-2026 14:00:00",15.459706,75.008381,SO2,6,8,7
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","13-01-2026 14:00:00",15.459706,75.008381,OZONE,7,36,22
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","13-01-2026 14:00:00",15.3714823,75.1160168,NO2,7,11,10
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","13-01-2026 14:00:00",17.336318,76.847397,NH3,3,4,3
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","13-01-2026 14:00:00",17.336318,76.847397,CO,34,58,38
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","13-01-2026 14:00:00",12.415911,75.735050,PM10,6,40,21
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","13-01-2026 14:00:00",22.4310,75.5213,PM10,82,146,108
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","13-01-2026 14:00:00",22.4310,75.5213,NH3,11,16,13
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","13-01-2026 14:00:00",22.4310,75.5213,SO2,20,31,24
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","13-01-2026 14:00:00",22.4310,75.5213,OZONE,9,80,43
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","13-01-2026 14:00:00",22.7084,75.8815,CO,18,26,19
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","13-01-2026 14:00:00",23.163174,79.973061,PM2.5,48,184,82
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","13-01-2026 14:00:00",23.163174,79.973061,SO2,1,13,11
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","13-01-2026 14:00:00",10.532400,76.215900,PM10,68,80,73
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","13-01-2026 14:00:00",10.532400,76.215900,OZONE,29,30,29
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","13-01-2026 14:00:00",23.210494,77.425409,NO2,32,122,72
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","13-01-2026 14:00:00",23.210494,77.425409,OZONE,1,47,33
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","13-01-2026 14:00:00",23.233584,77.400574,OZONE,43,303,303
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","13-01-2026 14:00:00",22.9682591,76.064118,PM10,89,210,117
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","13-01-2026 14:00:00",13.940000,75.555917,NO2,15,19,17
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","13-01-2026 14:00:00",13.940000,75.555917,CO,7,36,24
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","13-01-2026 14:00:00",13.940000,75.555917,OZONE,2,68,47
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","13-01-2026 14:00:00",16.802639,75.722694,PM10,42,43,43
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","13-01-2026 14:00:00",16.802639,75.722694,NH3,1,2,1
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","13-01-2026 14:00:00",16.802639,75.722694,SO2,NA,NA,NA
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","13-01-2026 14:00:00",16.7602,77.1428,NH3,2,3,2
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","13-01-2026 14:00:00",26.203442,78.193251,PM10,84,214,138
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","13-01-2026 14:00:00",26.259242,78.216432,CO,4,112,28
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","13-01-2026 14:00:00",26.200388,78.147714,OZONE,16,48,26
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","13-01-2026 14:00:00",22.7289,75.8076,PM10,78,187,113
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","13-01-2026 14:00:00",22.7289,75.8076,SO2,18,21,19
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","13-01-2026 14:00:00",12.921418,77.502466,CO,22,48,33
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","13-01-2026 14:00:00",12.990328,77.5431385,PM10,55,64,57
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","13-01-2026 14:00:00",24.108970,82.645580,NO2,7,11,9
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","13-01-2026 14:00:00",24.108970,82.645580,NH3,1,1,1
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","13-01-2026 14:00:00",23.1633321,75.800225,PM2.5,73,170,103
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","13-01-2026 14:00:00",23.1633321,75.800225,NH3,9,16,13
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","13-01-2026 14:00:00",23.1633321,75.800225,CO,32,56,38
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","13-01-2026 14:00:00",19.10122,74.73339,NO2,13,28,21
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","13-01-2026 14:00:00",19.10122,74.73339,OZONE,19,115,72
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","13-01-2026 14:00:00",20.719516,77.000253,NO2,13,60,24
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","13-01-2026 14:00:00",20.719516,77.000253,NH3,4,6,5
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","13-01-2026 14:00:00",20.719516,77.000253,SO2,23,69,37
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","13-01-2026 14:00:00",20.719516,77.000253,CO,15,26,16
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","13-01-2026 14:00:00",20.9402359,77.7895248,NO2,8,33,17
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","13-01-2026 14:00:00",20.9402359,77.7895248,CO,16,28,21
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","13-01-2026 14:00:00",20.9402359,77.7895248,OZONE,17,107,60
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","13-01-2026 14:00:00",22.624758,75.675238,CO,3,41,18
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","13-01-2026 14:00:00",23.838586,78.759431,NH3,1,4,2
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","13-01-2026 14:00:00",23.838586,78.759431,OZONE,15,108,61
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","13-01-2026 14:00:00",23.8640158,78.80289321,PM2.5,36,147,96
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","13-01-2026 14:00:00",23.8640158,78.80289321,PM10,87,143,114
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","13-01-2026 14:00:00",23.8640158,78.80289321,NO2,8,61,23
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","13-01-2026 14:00:00",23.8640158,78.80289321,SO2,6,10,7
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","13-01-2026 14:00:00",23.8640158,78.80289321,CO,62,88,73
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","13-01-2026 14:00:00",24.58434363,80.8549414,SO2,19,20,19
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","13-01-2026 14:00:00",24.58434363,80.8549414,CO,20,48,32
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","13-01-2026 14:00:00",18.1023399,73.4783687,OZONE,30,77,46
